pname,X_gcj02,Y_gcj02,city,rankInCity,rankInChina,name_en,intro,image_url,bing_search_url
周村古商城,117.842146,36.798273,淄博,1,578,Zhoucun Ancient Commercial City,周村古商街是中国历史文化名城淄博的重要组成部分，历史悠久、文化积淀丰富。这条古商街位于淄博市中心，保存完好，既有保存完好的历史建筑群落，也有丰富的历史文化和文化遗产保护项目。这里不仅是购物休闲的好去处，更是历史文化名城的代表之一。周边环境优美，是博山自然公园和孙河生态旅游区的重要组成部分，交通便利，是一个多元化的城市窗口。周村古商街以其独特的 charm吸引着无数游客，展现了淄博的文化魅力与现代生活方式。,https://so1.360tres.com/t01ab02c4a2c0182d49.jpg,https://cn.bing.com/images/search?q=%E5%91%A8%E6%9D%91%E5%8F%A4%E5%95%86%E5%9F%8E&first=1
云龙湖旅游景区,117.153835,34.23734,徐州,1,582,Yunlong Lake Scenic Area,云龙湖景区位于江苏省徐州市，是一个以自然风光为特色的景区，融合了徐州的历史文化和自然美景。这里是“云”与“湖”的完美结合，山间林立、湖水相连的自然画卷让游客流连忘返。云龙湖以其轻盈灵动的自然景观和独特的人文氛围吸引着众多游客前来体验。无论是山间森林中的动植物还是湖边的水乡，都是徐州文化独特魅力的最好体现。云龙湖不仅是徐州的自然胜地，更是承载了这座城市深厚文化底蕴的地方。,http://image.cppfoto.com/activity_ad/2022/290/22101703065854.jpg,https://cn.bing.com/images/search?q=%E4%BA%91%E9%BE%99%E6%B9%96%E6%97%85%E6%B8%B8%E6%99%AF%E5%8C%BA&first=1
南澳岛,117.061723,23.434951,汕头,1,584,Nan'ao Island,南澳岛，古称「钱澳」，又称浅湾，是位于中国广东省汕头市的海岛，距离汕头市区30余公里，为汕头市最大岛屿，也是中国大陆唯一穿越北回归线的海岛，北濒柘林湾、南濒南海，面积112平方公里，海岸线长达94.3千米，全岛呈葫芦状，东西两部为山丘，中部为冲积平原。南澳岛是粤东著名的滨海旅游胜地，2015年被评为国家AAAA级旅游景区。,https://so1.360tres.com/t0102f943e8c9933423.jpg,https://cn.bing.com/images/search?q=%E5%8D%97%E6%BE%B3%E5%B2%9B&first=1
龙凤山庄影视度假村,114.19285,22.713758,东莞,1,591,Dragon and Phoenix Villa Film & TV Resort,龙凤山庄影视度假村位于东莞市松山湖畔，这里是东莞地区电影产业的发源地之一。龙凤山庄以其独特的电影场景和娱乐设施闻名，包括大型电影院、影院、剧院等，同时集成了各种影视娱乐场所，让游客在休闲与娱乐之间找到平衡点。此外，龙凤山庄还融合了当地浓厚的历史文化和自然景观，仿佛融入了一片古老而充满活力的东莞风情。无论是年轻人寻求一场视觉盛宴，还是老人们喜爱的电影场景，这里都能满足不同层次游客的需求，展现了东莞市的独特魅力和影视产业的强大生命力。,https://i.ytimg.com/vi/3Ugu-WxQ-38/maxresdefault.jpg,https://cn.bing.com/images/search?q=%E9%BE%99%E5%87%A4%E5%B1%B1%E5%BA%84%E5%BD%B1%E8%A7%86%E5%BA%A6%E5%81%87%E6%9D%91&first=1
那拉提旅游风景区,84.026346,43.319504,伊犁,1,602,Nalati Tourist Scenic Area,"那拉提是一个位于伊犁、中国东北地区的小城，拥有独特的自然风光和深厚的文化底蕴。那拉提以其高耸的山峰、蜿蜒的河流以及色彩斑斓的湖泊闻名，周围环境充满奇险怪美。当地居民以宗教活动为主，天主教寺庙与自然景观相伴相生，为当地增添了几分神秘感。

那拉提周边还有丰富的自然景观和历史遗迹，如传说中的喀斯特地貌河、红橙黄绿蓝的湖泊等。当地的饮食文化也体现了深厚的历史底蕴，品尝地道的伊犁菜是不错的选择。作为一条风景优美的旅游线路，那拉提不仅适合放松身心，还能体验边疆风情。

这里还有丰富的住宿选择，无论是民宿还是青年旅舍都能满足不同需求。建议游客先规划好行程，合理安排时间，才能充分感受那拉提的独特魅力。",https://so1.360tres.com/t01ce55592d18bf651b.jpg,https://cn.bing.com/images/search?q=%E9%82%A3%E6%8B%89%E6%8F%90%E6%97%85%E6%B8%B8%E9%A3%8E%E6%99%AF%E5%8C%BA&first=1
福建土楼王景区,117.006485,24.661522,龙岩,1,615,Fujian Tulou King Scenic Area,福建土楼王景区位于福建省龙岩市，这里是 ancient land 的一部分，充满历史与文化的魅力。景区环境优美，山清水秀，周围环绕着白杨树、山梅花，偶尔有鸟语花香的鸟鸣声。景区内建筑古朴典雅，飞檐翘角的建筑群展现了当地土楼建筑的独特风格，老屋门、低矮亭子、老宅等历史遗迹静静伫立，仿佛诉说着龙岩人民的故事。此外，景区还保留了许多古老的土楼，如石楼、白墙小巷等，每个角落都透露着浓厚的文化气息。游客可通过讲解员耐心介绍土楼的历史故事和文化习俗，体验一段独特的“慢生活”。这里不仅是风景如画的地方，更是龙岩历史文化的重要窗口，值得每一位游客细细品味。,https://i.ytimg.com/vi/j29Ynw4-TCw/maxresdefault.jpg,https://cn.bing.com/images/search?q=%E7%A6%8F%E5%BB%BA%E5%9C%9F%E6%A5%BC%E7%8E%8B%E6%99%AF%E5%8C%BA&first=1
碧峰峡,102.990603,30.072412,雅安,1,622,Bifengxia,碧峰峡旅游景区位于四川雅安市雨城区碧峰峡镇，2020年1月7日被文化和旅游部确定为国家5A级旅游景区。中国保护大熊猫研究中心雅安碧峰峡基地位于景区内。,http://www.bifengxia.com/upload/original/category/2020010313570666.jpg,https://cn.bing.com/images/search?q=%E7%A2%A7%E5%B3%B0%E5%B3%A1&first=1
兴隆热带植物园,110.196094,18.733573,万宁,1,639,Xinglong Tropical Botanical Garden,兴隆热带植物园位于万宁市，是一座以自然风光为主题的综合性植物园。这里汇聚了来自世界各地的珍稀植物，每个季节都有不同的色彩和形状吸引着游客。无论是夏天的繁花似锦，还是秋天的金黄落叶，或冬天的雪景，都给这片土地增添了几分神秘与奇幻。作为万宁的一张文化名片，兴隆热带植物园不仅是一个自然景观，更承载了地方文化的独特魅力，展现了一幅动人的自然画卷。,https://youimg1.c-ctrip.com/target/10030h0000008pkw30D5B.jpg,https://cn.bing.com/images/search?q=%E5%85%B4%E9%9A%86%E7%83%AD%E5%B8%A6%E6%A4%8D%E7%89%A9%E5%9B%AD&first=1
巴山大峡谷,108.478932,31.682058,达州,1,643,Bashan Grand Canyon,巴山大峡谷位于达州的西 Slo 3区，是一个壮丽的自然景观系统，周围环绕着美丽的风景。这里的山间奇观和丰富的历史背景使其成为了一座兼具自然美景与文化底蕴的景点。游客可以在这里体验山间的飞天、悬棺崖等自然景观的同时，感受当地的历史文化和艺术氛围。巴山大峡谷不仅是一处自然胜地，更是一个充满艺术魅力的地方，值得每一趟游玩都耐心等待一番！,http://www.xuanhan.gov.cn/uploadfile/1/Attachment/025f18c426.jpg,https://cn.bing.com/images/search?q=%E5%B7%B4%E5%B1%B1%E5%A4%A7%E5%B3%A1%E8%B0%B7&first=1
滦州古城,118.757831,39.742487,唐山,1,644,Luanzhou Ancient City,"滦州古城位于唐山市，是唐山市历史文化的重要组成部分。 situated within the city,滦州古城 offers a unique blend of urban and rural landscapes. With its strategic position near major roads and natural features like rivers and mountains, it serves as a focal point for travelers seeking a mix of modernity and heritage.

The city itself is an integral part of China's rich history, with various historical periods contributing to its cultural uniqueness.滦州古城 has a storied past, built as one of the oldest cities in China during the宋 and元代 period. Its vibrant architecture, including classical buildings, ancient streets, and old-time roads, reflect this cultural heritage.

Featuring a variety of traditional elements such as tiled walls, ornate facades, and ancient bridges,滦州古城 stands out for its distinct identity. It is not only a tourist attraction but also a cultural repository for the region's history and creativity.",https://r1.visitbeijing.com.cn/vbj-s/2018/0327/20180327025205201.jpg,https://cn.bing.com/images/search?q=%E6%BB%A6%E5%B7%9E%E5%8F%A4%E5%9F%8E&first=1
火焰山景区,89.514782,42.91897,吐鲁番,1,648,Flaming Mountain Scenic Area,"火焰山（维吾尔语：????? ???、??????????）是位于中华人民共和国新疆维吾尔自治区吐鲁番市的单面山，是博格达山山前东西走向的褶皱与逆冲断层带。火焰山山体以红色为主，北缓南陡，南侧冲沟遍布，形似火焰。出露有侏罗系、白垩系、古近系、新近系、第四系的地层。火焰山因独特的地貌、炽热的气候而闻名。中国古典小说《西游记》中“三调芭蕉扇”的故事发生在火焰山。
中国国家地质公园新疆吐鲁番火焰山国家地质公园（维吾尔语：?????? ?????? ????????? ???????? ?????????? ????????）、国家AAAA级旅游景区火焰山景区等坐落于此。吐哈油田的油田之一，火焰山油田也位于此。",https://so1.360tres.com/t015c31d2e354ee8f7c.jpg,https://cn.bing.com/images/search?q=%E7%81%AB%E7%84%B0%E5%B1%B1%E6%99%AF%E5%8C%BA&first=1
天堂寨,115.777574,31.138093,六安,1,649,Paradise寨 (Tiantangzhai),天堂寨位于湖北省黄冈市罗田县、英山县与安徽省六安市金寨县交界处，是大别山山区第二高峰，属大别山国家地质公园核心部，有时也视为主峰，天堂寨的范围海拔700-1729.13米，是江淮分水岭，有"吴楚东南第一关"之称。唐宋时称云山，元明时称多云山，明清以后称天堂寨。区域面积为20.3平方公里。,https://so1.360tres.com/t01fd4a3a9eacdecdb5.jpg,https://cn.bing.com/images/search?q=%E5%A4%A9%E5%A0%82%E5%AF%A8&first=1
世界魔鬼城,85.747475,46.130617,克拉玛依,1,665,World Devil City,克拉玛依的“世界魔鬼城”如同沙漠之眼，以其壮丽的景色与神秘的建筑闻名。这里被称为塔尔帕米沙漠之眼，那座巨大的塔成为克拉玛迪亚独特的地标，仿佛一道奇异的光点在这片荒原上绽放。人们在这里感受着荒漠的奇幻与神秘，与周围的异域风情对话。此外，克拉玛依的文化特色同样吸引着游客，从传统的宗教仪式到独特的艺术形式，这里都留下了丰富的文化痕迹。无论您是深度探索者还是文化爱好者，克拉玛尼亚总能带给您的不仅是迷人的风景，更是一颗充满魅力的星球！,https://b1-q.mafengwo.net/s12/M00/E0/85/wKgED1vD-s6Aem0GAAyoN62t61M00.jpeg,https://cn.bing.com/images/search?q=%E4%B8%96%E7%95%8C%E9%AD%94%E9%AC%BC%E5%9F%8E&first=1
殷墟,114.325595,36.122578,安阳,1,667,Yinxu Ruins,"殷墟是中国商朝后期王都遗址，位于河南安阳市，以殷都区西郊乡小屯村为中心，横跨洹河（今安阳河，注入卫河），东西长约6公里，南北宽约4公里，由殷墟王陵遗址与殷墟宫殿宗庙遗址、洹北商城遗址等共同组成。公元前14世纪，商汤的第九代孙盘庚即位后，把都城从奄（今山东曲阜）迁到殷（今河南安阳），直至帝辛纣灭亡的273年间，殷地一直是商朝后期的统治中心，因此商朝也称殷朝。周武王伐纣灭殷后，从这里迁走大量殷民，商都逐渐荒芜，成为一片废墟，故名殷墟。1899年，甲骨文被发现，后经有关学者察访，弄清了甲骨文的真实出土地点，即今安阳小屯村。1928年，在前中央研究院蔡元培院长领导下正式开始考古发掘。
殷墟是考古学和史学研究的一块重要基石。见于《史记·殷本纪》的商王朝正是因为有了殷墟才成为信史。殷墟是中国最早由中国学术机构自行组织的科学发掘地点，因此又被认为是中国考古学的摇篮。
1961年3月，殷墟被列为中国第一批全国重点文物保护单位。2006年7月13日，在联合国教科文组织第30届世界遗产大会上被列入《世界遗产名录》。",https://i.ytimg.com/vi/R9661jfW7fw/maxresdefault.jpg,https://cn.bing.com/images/search?q=%E6%AE%B7%E5%A2%9F&first=1
笔架山,121.074506,40.828554,锦州,1,673,Bijia Mountain,"笔架山可以指：

笔架山 (香港)，位于香港九龙半岛
笔架山 (深圳)，位于中国广东省深圳市福田区
笔架山 (珠海)，中国广东省珠海市香洲区凤凰山上的一座山峰。
笔架山 (清远)，位于中国广东省清远市清新县
笔架山 (锦州)，位于中国辽宁省锦州市
笔架山 (武汉)，位于中国湖北省武汉市武汉大学
笔架山 (黄山)，位于中国安徽省黄山北海散花坞
笔架山 (安福)，位于中国江西省吉安市安福县枫田镇车田村内
笔架山 (井冈山)，位于中国江西省井冈山茨坪镇以南
笔架山 (黑龙江)，位于中国黑龙江省，五大连池火山群之一部份
笔架山 (新北市)，位于台湾新北市的深坑区与石碇区交界
笔架山街道，多处地方有该名称的行政区",https://p1.ssl.qhimg.com/t015b279b5387f737eb.jpg,https://cn.bing.com/images/search?q=%E7%AC%94%E6%9E%B6%E5%B1%B1&first=1
赵州桥,114.768897,37.722504,石家庄,1,676,Zhaozhou Bridge,赵州桥又名安济桥，是位于中国河北省石家庄市赵县城南五里洨河上的一座石拱桥，当地人称之为“大石桥”，以区别于附近的另一座“小石桥”。一般认为，该桥始建于隋代，设计者是隋代杰出的工匠李春，建造于大业六年（605年），唐、宋、明、清各代均曾有过整修，至晚清时桥体已损毁严重.1952年至1956年对桥进行了富有争议的大修，显著改变了大桥的外形与结构工艺，部分人如梁思成认为赵州桥作为古拱桥已经名存实亡，但多数中国人其仍被视为目前世界上最古老、完好的大跨度单孔敞肩坦弧石拱桥。,https://so1.360tres.com/t0120dc725a15276495.jpg,https://cn.bing.com/images/search?q=%E8%B5%B5%E5%B7%9E%E6%A1%A5&first=1
雾凇岛,126.424765,44.120766,吉林市,1,678,Wusong Island (Rime Island),"雾凇岛位于吉林省大í县 west of Jilin province, 沿着东北高山穿行, 离省会jining不远. 该岛气候以寒冷多变著称, 包括冬季的严寒和夏季的炎热。雾凇岛以独特的冰雪风光闻名，拥有滑雪、冰河和水族馆等特色设施，是吉林传统冰雪文化和自然景观的重要组成部分。这座位于大í县的冰雪目的地不仅有刺激的运动体验，还保留了大量历史悠久的文化传统，吸引着众多游客前来赏景、滑冰。雾凇岛交通便利，周边 nearby 市区 proximity allows for easy access to attractions.",https://gd-hbimg.huaban.com/b142d06984531c91dced9712931788c2d0ba6d495ccd9-6IGAdG_fw658,https://cn.bing.com/images/search?q=%E9%9B%BE%E5%87%87%E5%B2%9B&first=1
古隆中,112.035352,32.011915,襄阳,1,679,Ancient Longzhong,"襄阳“古隆中”是位于中华人民共和国湖北省襄阳市的一处明清古建筑遗产，于1996年11月20日被中华人民共和国国务院列入第四批全国重点文物保护单位。
1956年11月15日，以“隆中诸葛亮故居”的名义被湖北省人民委员会列为第一批湖北省文物保护单位。",https://youimg1.c-ctrip.com/target/100u0z000000npgcmBB1D.jpg,https://cn.bing.com/images/search?q=%E5%8F%A4%E9%9A%86%E4%B8%AD&first=1
